index,prompt,level,category,importance,question,gold_answer,answer_space,source_fact
12,A current South Korean police patrol car in 2026,level_2,relation,high,Is the vehicle’s police identity shown by decals or wording on its exterior body?,yes,yes|no|unknown,The vehicle’s police identity is communicated via decals/wording on the exterior body.
12,A current South Korean police patrol car in 2026,level_2,relation,high,Does the vehicle have Korean Hangul text on its exterior?,yes,yes|no|unknown,The vehicle’s South Korean identity is communicated via Korean (Hangul) text on the exterior.
12,A current South Korean police patrol car in 2026,level_2,others,high,Is the Hangul text '경찰' visible on the vehicle's exterior?,yes,yes|no|unknown,The Hangul text '경찰' is visible on the vehicle’s exterior.
13,"A current South Korean 50,000 won banknote front side",level_1,existence,high,"Is a South Korean 50,000 won banknote depicted?",yes,yes|no|unknown,"A South Korean 50,000 won banknote is depicted."
13,"A current South Korean 50,000 won banknote front side",level_1,existence,high,Is this the front (obverse) side of the banknote?,yes,yes|no|unknown,The banknote shown is the front (obverse) side design.
13,"A current South Korean 50,000 won banknote front side",level_1,counting,high,Is exactly one banknote shown?,yes,yes|no|unknown,Exactly one banknote is shown.
13,"A current South Korean 50,000 won banknote front side",level_1,shape,high,"Is the banknote a flat, rectangular piece of paper with printed designs?",yes,yes|no|unknown,"The banknote is a flat, rectangular piece of paper with printed designs."
13,"A current South Korean 50,000 won banknote front side",level_1,color,high,Is the image in color?,yes,yes|no|unknown,The image is in color.
13,"A current South Korean 50,000 won banknote front side",level_1,color,high,Is the banknote predominantly yellow or gold overall?,yes,yes|no|unknown,The banknote’s overall color scheme is predominantly yellow/gold.
13,"A current South Korean 50,000 won banknote front side",level_1,scene,medium,Is the front side of the banknote visible?,yes,yes|no|unknown,The banknote’s printed front-side design is visible (not turned over to show only the reverse).
13,"A current South Korean 50,000 won banknote front side",level_1,others,high,"Is this the current South Korean 50,000 won front-side banknote design?",yes,yes|no|unknown,"The banknote matches the current (modern circulating) 50,000 won front-side design rather than a different denomination or a nonstandard design."
13,"A current South Korean 50,000 won banknote front side",level_2,existence,high,Is there a portrait of a woman printed on the front side of the banknote?,yes,yes|no|unknown,A portrait of a woman is printed on the front side of the banknote.
13,"A current South Korean 50,000 won banknote front side",level_2,existence,high,"Is the denomination printed as 50,000 won?",yes,yes|no|unknown,"The denomination is printed as numerals indicating fifty thousand won (e.g., “50000” or “50,000”)."
13,"A current South Korean 50,000 won banknote front side",level_2,existence,high,Is the denomination printed in Korean (Hangul) as “오만원”?,yes,yes|no|unknown,The denomination is also printed in Korean (Hangul) as “오만원”.
13,"A current South Korean 50,000 won banknote front side",level_2,existence,high,"Is the central bank issuer identification text present, such as ""한국은행"" or ""BANK OF KOREA""?",yes,yes|no|unknown,"Issuer identification text for the central bank is present (e.g., “한국은행” and/or “BANK OF KOREA”)."
13,"A current South Korean 50,000 won banknote front side",level_2,relation,high,Does the shown side include the portrait?,yes,yes|no|unknown,"The portrait is part of the front-side layout (i.e., the side shown includes the portrait side)."
13,"A current South Korean 50,000 won banknote front side",level_2,shape,medium,Does the note have printed ornamental guilloche-style background patterns?,yes,yes|no|unknown,Printed ornamental/guilloche-style background patterns appear on the note.
13,"A current South Korean 50,000 won banknote front side",level_2,shape,medium,Are additional printed illustration elements present on the front side?,yes,yes|no|unknown,Additional printed illustration elements (non-portrait motifs) are present on the front side.
13,"A current South Korean 50,000 won banknote front side",level_2,color,medium,Do the portrait and printed elements use multiple ink tones or shades within the yellow or gold-dominant palette?,yes,yes|no|unknown,The portrait and printed elements use multiple ink tones/shades within the yellow/gold-dominant palette.
13,"A current South Korean 50,000 won banknote front side",level_2,others,medium,Is a holographic or iridescent anti-counterfeiting patch or strip present on the note?,yes,yes|no|unknown,"A visible anti-counterfeiting feature area typical of the front side (e.g., a holographic/iridescent patch or strip) is present on the note."
13,"A current South Korean 50,000 won banknote front side",level_3,relation,medium,Are the large denomination numerals placed in two separate locations on the front side?,yes,yes|no|unknown,"The large denomination numerals are placed in at least two separate locations on the front side (e.g., a corner value and another value elsewhere)."
14,A current German Autobahn no-speed-limit sign,level_1,existence,high,Is a German-style road traffic sign indicating no speed limit depicted?,yes,yes|no|unknown,A German-style road traffic sign indicating no speed limit is depicted.
14,A current German Autobahn no-speed-limit sign,level_1,counting,medium,Is there one main sign face?,yes,yes|no|unknown,There is one main sign face.
14,A current German Autobahn no-speed-limit sign,level_1,shape,high,Is the sign face circular?,yes,yes|no|unknown,The sign face is circular.
14,A current German Autobahn no-speed-limit sign,level_1,color,high,Is the sign face background white?,yes,yes|no|unknown,The sign face background is white.
14,A current German Autobahn no-speed-limit sign,level_2,existence,high,Are diagonal black stripes present on the sign face?,yes,yes|no|unknown,Diagonal black stripes are present on the sign face.
14,A current German Autobahn no-speed-limit sign,level_2,existence,high,Does the sign face have a circular border around its edge?,yes,yes|no|unknown,A circular border/outline is present around the edge of the sign face.
14,A current German Autobahn no-speed-limit sign,level_2,relation,high,Do the diagonal black stripes run across the white circular sign face?,yes,yes|no|unknown,The diagonal black stripes run across the white circular sign face.
14,A current German Autobahn no-speed-limit sign,level_2,shape,medium,"Are the stripes straight, band-like diagonal lines?",yes,yes|no|unknown,"The stripes are straight, band-like diagonal lines."
14,A current German Autobahn no-speed-limit sign,level_2,color,high,Are the stripes black?,yes,yes|no|unknown,The stripes are black.
14,A current German Autobahn no-speed-limit sign,level_2,color,high,Is the circular border black?,yes,yes|no|unknown,The circular border/outline is black.
14,A current German Autobahn no-speed-limit sign,level_2,others,high,Is there any speed number or text on the sign face?,yes,yes|no|unknown,No speed number or text is shown on the sign face.
15,A current London black cab seen from the front,level_1,existence,high,Is a London-style taxi cab depicted?,yes,yes|no|unknown,A London-style taxi cab (black cab) is depicted.
15,A current London black cab seen from the front,level_1,counting,medium,Is there exactly one taxi cab as the main subject?,yes,yes|no|unknown,Exactly one taxi cab is the primary subject.
15,A current London black cab seen from the front,level_1,relation,high,Is the cab viewed from the front?,yes,yes|no|unknown,The cab is viewed from the front (the vehicle’s front faces the viewer).
15,A current London black cab seen from the front,level_1,shape,high,"Does the vehicle have the characteristic tall, boxy or arched-roof silhouette of a London black cab?",yes,yes|no|unknown,"The vehicle has the characteristic tall, boxy/arched-roof silhouette of a London black cab."
15,A current London black cab seen from the front,level_1,size,medium,Does the cab’s front occupy a substantial portion of the frame?,yes,yes|no|unknown,The cab’s front occupies a substantial portion of the frame (not a tiny distant vehicle).
15,A current London black cab seen from the front,level_1,color,high,Is the cab’s exterior body black?,yes,yes|no|unknown,The cab’s exterior body is black.
15,A current London black cab seen from the front,level_2,existence,high,Is there a roof-mounted taxi sign/light on top of the cab?,yes,yes|no|unknown,A roof-mounted taxi sign/light is present on top of the cab.
15,A current London black cab seen from the front,level_2,existence,high,Is the front windshield visible?,yes,yes|no|unknown,A front windshield is visible.
15,A current London black cab seen from the front,level_2,existence,high,Are two front headlights visible?,yes,yes|no|unknown,Two front headlights are visible.
15,A current London black cab seen from the front,level_2,counting,high,Are exactly two front headlights visible?,yes,yes|no|unknown,There are exactly two front headlights visible.
15,A current London black cab seen from the front,level_2,relation,high,Does the roof taxi sign/light sit above the windshield on the roofline?,yes,yes|no|unknown,The roof taxi sign/light sits above the windshield on the roofline.
15,A current London black cab seen from the front,level_2,relation,high,"Are both headlights positioned on the front of the vehicle, one on each side?",yes,yes|no|unknown,"Both headlights are positioned on the front of the vehicle, one on each side."
15,A current London black cab seen from the front,level_2,shape,medium,Does the main subject have a short front hood/nose?,yes,yes|no|unknown,The front end shows a short hood/nose typical of a purpose-built London taxi rather than a long sedan hood.
15,A current London black cab seen from the front,level_2,shape,medium,Are the front headlights round?,yes,yes|no|unknown,The front headlights are round.
15,A current London black cab seen from the front,level_2,color,medium,Is the roof taxi sign yellow?,yes,yes|no|unknown,The roof taxi sign is yellow.
15,A current London black cab seen from the front,level_3,existence,medium,Is a front grille or front air-intake area visible between or under the headlights?,yes,yes|no|unknown,A front grille or front air-intake area is visible between/under the headlights.
16,A current South Korean electric vehicle license plate,level_1,existence,high,Is a vehicle license plate depicted?,yes,yes|no|unknown,A vehicle license plate is depicted.
16,A current South Korean electric vehicle license plate,level_1,shape,high,Is the license plate a horizontally oriented rectangle?,yes,yes|no|unknown,The license plate is a horizontally oriented rectangle.
16,A current South Korean electric vehicle license plate,level_1,color,high,Does the plate have a light-blue background?,yes,yes|no|unknown,The plate has a light-blue (pale blue) background.
16,A current South Korean electric vehicle license plate,level_1,others,high,Does the plate show a South Korean-style registration number with Arabic numerals and at least one Hangul character?,yes,yes|no|unknown,The plate displays a South Korean-style registration number that includes Arabic numerals and at least one Hangul character.
16,A current South Korean electric vehicle license plate,level_2,existence,high,Do Arabic numerals appear on the plate?,yes,yes|no|unknown,Arabic numerals appear on the plate.
16,A current South Korean electric vehicle license plate,level_2,existence,high,Does the plate include a single Hangul syllable character as part of the registration number?,yes,yes|no|unknown,A single Hangul syllable character appears on the plate as part of the registration number.
16,A current South Korean electric vehicle license plate,level_2,existence,high,Does the plate have an EV marking?,yes,yes|no|unknown,An EV marking appears on the plate.
16,A current South Korean electric vehicle license plate,level_2,counting,high,Does the registration number contain exactly one Hangul syllable character?,yes,yes|no|unknown,The registration number contains exactly one Hangul syllable character.
16,A current South Korean electric vehicle license plate,level_2,color,medium,Are the characters on the plate dark and clearly contrasting with the light-blue background?,yes,yes|no|unknown,"The characters on the plate are dark (e.g., black or very dark gray) and clearly contrast with the light-blue background."
17,A Beefeater guard at the Tower of London in formal uniform,level_1,existence,high,Is a Beefeater (Yeoman Warder) guard depicted?,yes,yes|no|unknown,A Beefeater (Yeoman Warder) guard is depicted.
17,A Beefeater guard at the Tower of London in formal uniform,level_1,counting,medium,Is at least one guard visible?,yes,yes|no|unknown,At least one guard is visible.
17,A Beefeater guard at the Tower of London in formal uniform,level_1,color,high,Does the guard’s uniform include prominent red as a main color?,yes,yes|no|unknown,The guard’s uniform includes prominent red as a main color.
17,A Beefeater guard at the Tower of London in formal uniform,level_1,others,high,Is the guard wearing a formal ceremonial uniform?,yes,yes|no|unknown,The guard is wearing a formal/ceremonial-style uniform rather than casual clothing.
17,A Beefeater guard at the Tower of London in formal uniform,level_2,existence,high,Does the guard wear a formal tunic or coat as part of the uniform?,yes,yes|no|unknown,The guard wears a formal tunic/coat as part of the uniform.
17,A Beefeater guard at the Tower of London in formal uniform,level_2,existence,high,Does the guard wear a hat as part of the uniform?,yes,yes|no|unknown,The guard wears a hat as part of the uniform.
17,A Beefeater guard at the Tower of London in formal uniform,level_2,relation,medium,Are the tunic/coat and hat being worn by the guard?,yes,yes|no|unknown,The tunic/coat and hat are worn by the guard (not carried separately).
17,A Beefeater guard at the Tower of London in formal uniform,level_2,color,high,Does the formal tunic or coat have contrasting decorative trim visible on the front?,yes,yes|no|unknown,The formal tunic/coat includes contrasting decorative trim/embellishment (commonly gold/yellow) visible on the front.
17,A Beefeater guard at the Tower of London in formal uniform,level_2,others,medium,Does the uniform look historic and ceremonial in its cut and decoration?,yes,yes|no|unknown,The uniform looks historic/ceremonial in cut and decoration (not a modern military camouflage or police-style uniform).
18,A current London Underground roundel sign,level_1,existence,high,Is a London Underground roundel sign depicted?,yes,yes|no|unknown,A London Underground roundel sign is depicted.
18,A current London Underground roundel sign,level_1,relation,medium,Does the sign show a circular element with a horizontal bar across its center?,yes,yes|no|unknown,The sign shows a circular element with a horizontal bar across its center.
18,A current London Underground roundel sign,level_1,shape,high,Does the roundel include a circle shape and a straight horizontal bar shape?,yes,yes|no|unknown,The roundel includes a circle shape and a straight horizontal bar shape.
18,A current London Underground roundel sign,level_1,color,high,Is the circle red?,yes,yes|no|unknown,The circle is red.
18,A current London Underground roundel sign,level_1,color,high,Is the horizontal bar blue?,yes,yes|no|unknown,The horizontal bar is blue.
18,A current London Underground roundel sign,level_2,existence,high,"Does the horizontal bar show the word ""UNDERGROUND""?",yes,yes|no|unknown,"The word ""UNDERGROUND"" appears on the horizontal bar."
18,A current London Underground roundel sign,level_2,relation,high,"Is the text ""UNDERGROUND"" placed within the blue horizontal bar?",yes,yes|no|unknown,"The text ""UNDERGROUND"" is placed within the blue horizontal bar."
18,A current London Underground roundel sign,level_2,relation,high,Does the blue bar pass through the center of the red circle?,yes,yes|no|unknown,The blue bar passes through the center of the red circle.
18,A current London Underground roundel sign,level_2,shape,medium,Is the circle a ring with a hollow center?,yes,yes|no|unknown,The circle is a ring (hollow center) rather than a solid filled disk.
18,A current London Underground roundel sign,level_2,color,high,"Are the letters in ""UNDERGROUND"" white?",yes,yes|no|unknown,"The letters in ""UNDERGROUND"" are white."
18,A current London Underground roundel sign,level_2,others,medium,"Is the text ""UNDERGROUND"" in uppercase?",yes,yes|no|unknown,"The text ""UNDERGROUND"" is in uppercase."
18,A current London Underground roundel sign,level_3,relation,medium,Does the blue horizontal bar extend beyond the red circle on both the left and right sides?,yes,yes|no|unknown,The blue horizontal bar extends beyond the outer edge of the red circle on both left and right sides.
18,A current London Underground roundel sign,level_3,relation,medium,"Is the word ""UNDERGROUND"" horizontally centered within the bar?",yes,yes|no|unknown,"The word ""UNDERGROUND"" is horizontally centered within the bar."
19,A current Paris Metro entrance sign,level_1,existence,high,Is there a sign for a Paris Métro entrance?,yes,yes|no|unknown,A sign for a Paris Métro entrance is depicted.
19,A current Paris Metro entrance sign,level_1,relation,medium,Is the sign mounted above or near an entrance opening?,yes,yes|no|unknown,"The sign is positioned as an entrance sign (e.g., mounted above/near an entrance opening rather than displayed like an interior wall plaque)."
19,A current Paris Metro entrance sign,level_2,existence,high,Does the sign include the word METROPOLITAIN in stylized lettering?,yes,yes|no|unknown,The sign includes the word METROPOLITAIN in stylized lettering.
19,A current Paris Metro entrance sign,level_2,shape,low,"Does the sign have a rounded, arched shape?",yes,yes|no|unknown,"The sign has a rounded, arched shape."
19,A current Paris Metro entrance sign,level_2,others,low,"Is the sign mounted on a dark metal frame with an ornate, curved design?",yes,yes|no|unknown,"The sign is mounted on a dark metal frame with an ornate, curved design."
20,A current Royal Mail post box in the United Kingdom,level_1,existence,high,Is a postal letter box depicted?,yes,yes|no|unknown,A postal letter box (post box) is depicted.
20,A current Royal Mail post box in the United Kingdom,level_1,shape,medium,Does the object have a built-in mail posting slot?,yes,yes|no|unknown,The object has a built-in mail posting opening/slot.
20,A current Royal Mail post box in the United Kingdom,level_1,color,high,Is the post box predominantly red?,yes,yes|no|unknown,The post box is predominantly red.
20,A current Royal Mail post box in the United Kingdom,level_1,color,high,Is the top of the post box black?,yes,yes|no|unknown,The top of the post box is black.
20,A current Royal Mail post box in the United Kingdom,level_1,scene,medium,Is the post box installed for public use outdoors or on a wall?,yes,yes|no|unknown,"The post box is shown installed for public use (e.g., mounted in place outdoors or on a wall), not as a handheld miniature object."
20,A current Royal Mail post box in the United Kingdom,level_2,existence,high,Is there a collection information plate or panel on the post box?,yes,yes|no|unknown,A collection information plate/panel is present on the post box (a dedicated flat area for pickup times/notice).
20,A current Royal Mail post box in the United Kingdom,level_2,relation,medium,Is the posting slot/opening part of the post box body?,yes,yes|no|unknown,The posting slot/opening is part of the post box body (not a separate object).
20,A current Royal Mail post box in the United Kingdom,level_2,shape,medium,Does the post box have an access door or panel visible on its body?,yes,yes|no|unknown,The post box has an access door/panel (for mail retrieval) visible on its body.
20,A current Royal Mail post box in the United Kingdom,level_2,color,medium,Does the collection information plate or panel contrast with the red body?,yes,yes|no|unknown,The collection information plate/panel contrasts with the red body (commonly a lighter-colored plate area).
20,A current Royal Mail post box in the United Kingdom,level_2,others,high,"Is a silver plaque with the letters ""TUE"" visible?",yes,yes|no|unknown,"A silver plaque with the letters ""TUE"" is visible."
20,A current Royal Mail post box in the United Kingdom,level_3,existence,medium,Is a black square scanner with a circular lens visible?,yes,yes|no|unknown,A black square scanner with a circular lens is visible.
20,A current Royal Mail post box in the United Kingdom,level_3,existence,medium,Is a keyhole visible on the lower right side?,yes,yes|no|unknown,A keyhole is visible on the lower right side.
20,A current Royal Mail post box in the United Kingdom,level_3,relation,low,Is a silver button to the right of the scanner?,yes,yes|no|unknown,A silver button is to the right of the scanner.
21,A current Deutsche Post mailbox in Germany,level_1,existence,high,Is a mail collection box depicted?,yes,yes|no|unknown,A mail collection box (mailbox/letterbox) is depicted.
21,A current Deutsche Post mailbox in Germany,level_1,counting,medium,Is there exactly one primary mailbox as the main subject?,yes,yes|no|unknown,Exactly one primary mailbox is the main subject of the image.
21,A current Deutsche Post mailbox in Germany,level_1,color,high,Is the mailbox predominantly yellow?,yes,yes|no|unknown,The mailbox is predominantly yellow.
21,A current Deutsche Post mailbox in Germany,level_1,scene,high,Is the mailbox shown outdoors in a public setting?,yes,yes|no|unknown,"The mailbox is shown in an outdoor public setting (e.g., street/sidewalk/building exterior visible)."
21,A current Deutsche Post mailbox in Germany,level_1,scene,high,"Is there any visible cue consistent with Germany, such as German-language text or nearby German-language signage?",yes,yes|no|unknown,"The image includes some visible cue consistent with Germany (e.g., German-language text on the mailbox and/or nearby German-language street/public signage)."
21,A current Deutsche Post mailbox in Germany,level_1,others,high,Is Deutsche Post branding visible on the mailbox?,yes,yes|no|unknown,The mailbox is identifiable as Deutsche Post (Deutsche Post branding is visible on the mailbox).
21,A current Deutsche Post mailbox in Germany,level_2,existence,high,Is the Deutsche Post name or post-horn logo visible on the mailbox?,yes,yes|no|unknown,Deutsche Post name and/or Deutsche Post post-horn logo is visible on the mailbox.
21,A current Deutsche Post mailbox in Germany,level_2,relation,high,Does the branding text or logo appear on the exterior of the yellow mailbox body?,yes,yes|no|unknown,The branding (text/logo) appears on the exterior of the yellow mailbox body.
21,A current Deutsche Post mailbox in Germany,level_2,color,medium,Do the Deutsche Post branding elements appear in a dark contrasting color against the yellow mailbox?,yes,yes|no|unknown,"The Deutsche Post branding elements appear in a dark contrasting color (e.g., black) against the yellow mailbox."
21,A current Deutsche Post mailbox in Germany,level_2,others,medium,Is the mailbox a public postal letterbox?,yes,yes|no|unknown,The mailbox appears to be an in-service public postal letterbox (not a private home mailbox).
21,A current Deutsche Post mailbox in Germany,level_3,existence,medium,Is a posted information panel or label visible on the mailbox?,yes,yes|no|unknown,"A posted information panel/label is visible on the mailbox (e.g., pickup/emptying schedule area)."
22,The front side of an Indian 500-rupee banknote in 2026,level_1,existence,high,Is an Indian 500-rupee banknote depicted?,yes,yes|no|unknown,An Indian 500-rupee banknote is depicted.
22,The front side of an Indian 500-rupee banknote in 2026,level_1,existence,high,Is only the front side of the banknote shown?,yes,yes|no|unknown,Only the front (obverse) side of the banknote is shown.
22,The front side of an Indian 500-rupee banknote in 2026,level_1,relation,medium,Are all the design elements arranged on a single face of the banknote?,yes,yes|no|unknown,The banknote design elements are arranged as on a single face of the note (not a mix of front and back elements).
22,The front side of an Indian 500-rupee banknote in 2026,level_1,shape,medium,Is the banknote rectangular?,yes,yes|no|unknown,The banknote is rectangular.
22,The front side of an Indian 500-rupee banknote in 2026,level_1,others,medium,Is this a modern Indian 500-rupee banknote design?,yes,yes|no|unknown,"The depicted note corresponds to a 500-rupee Indian banknote design used in/around 2026 (i.e., a modern ₹500 note, not an obsolete historical design)."
22,The front side of an Indian 500-rupee banknote in 2026,level_2,existence,high,Is the denomination shown as 500 rupees on the obverse?,yes,yes|no|unknown,The denomination is shown as 500 rupees on the obverse.
23,The front side of an Indian passport cover issued in 2026,level_1,existence,high,Is an Indian passport booklet cover depicted?,yes,yes|no|unknown,An Indian passport booklet cover is depicted.
23,The front side of an Indian passport cover issued in 2026,level_1,existence,high,Is only the front side of the passport shown?,yes,yes|no|unknown,Only the front side (front cover) of the passport is shown (not an open inside page).
23,The front side of an Indian passport cover issued in 2026,level_1,counting,medium,Is exactly one passport front cover shown?,yes,yes|no|unknown,Exactly one passport front cover is shown.
23,The front side of an Indian passport cover issued in 2026,level_1,shape,medium,Is the main object a rectangular booklet cover with a vertical orientation?,yes,yes|no|unknown,The object is a rectangular booklet cover with a vertical orientation.
23,The front side of an Indian passport cover issued in 2026,level_1,color,low,Is the passport cover dark blue?,yes,yes|no|unknown,The passport cover is dark blue.
23,The front side of an Indian passport cover issued in 2026,level_2,existence,high,Does the front cover include the State Emblem of India (Lion Capital of Ashoka)?,yes,yes|no|unknown,The front cover includes the State Emblem of India (Lion Capital of Ashoka).
23,The front side of an Indian passport cover issued in 2026,level_2,existence,high,"Does the front cover include the word ""PASSPORT""?",yes,yes|no|unknown,"The front cover includes the word ""PASSPORT""."
23,The front side of an Indian passport cover issued in 2026,level_2,existence,high,"Does the front cover include the phrase ""REPUBLIC OF INDIA""?",yes,yes|no|unknown,"The front cover includes the phrase ""REPUBLIC OF INDIA""."
23,The front side of an Indian passport cover issued in 2026,level_2,relation,high,"Is the State Emblem of India positioned above the word ""PASSPORT"" on the front cover?",yes,yes|no|unknown,"The State Emblem of India is positioned above the word ""PASSPORT"" on the front cover."
23,The front side of an Indian passport cover issued in 2026,level_2,others,medium,Does the cover show India’s national emblem as the primary national identifier?,yes,yes|no|unknown,The cover does not show another country’s coat of arms/flag as the primary national identifier.
23,The front side of an Indian passport cover issued in 2026,level_3,existence,medium,Does the front cover include Hindi (Devanagari) text for the country name and passport label?,yes,yes|no|unknown,The front cover includes Hindi (Devanagari) text corresponding to the country name and passport label.
23,The front side of an Indian passport cover issued in 2026,level_3,relation,medium,Does the front cover show Hindi text alongside English text?,yes,yes|no|unknown,The Hindi text appears alongside the English text on the front cover.
24,A current Thai tuk-tuk in Bangkok,level_1,existence,high,Is a tuk-tuk depicted?,yes,yes|no|unknown,A tuk-tuk (motorized auto rickshaw) is depicted.
24,A current Thai tuk-tuk in Bangkok,level_1,counting,medium,Is there one or more tuk-tuks visible?,yes,yes|no|unknown,At least one tuk-tuk is visible.
24,A current Thai tuk-tuk in Bangkok,level_1,shape,high,Is the tuk-tuk a three-wheeled vehicle?,yes,yes|no|unknown,The tuk-tuk is a three-wheeled vehicle.
24,A current Thai tuk-tuk in Bangkok,level_1,scene,high,Is the scene outdoors on an urban street or road?,yes,yes|no|unknown,The tuk-tuk is shown in an outdoor urban street/road setting.
24,A current Thai tuk-tuk in Bangkok,level_2,existence,high,Does the tuk-tuk have a driver area and a separate passenger seating area?,yes,yes|no|unknown,The tuk-tuk has a driver area and a separate passenger seating area.
24,A current Thai tuk-tuk in Bangkok,level_2,existence,high,Does the tuk-tuk have a roof or canopy over the passenger area?,yes,yes|no|unknown,A roof/canopy covers the passenger area.
24,A current Thai tuk-tuk in Bangkok,level_2,existence,high,Are the sides of the passenger area open or partially open?,yes,yes|no|unknown,The sides of the passenger area are open or partially open (not a fully enclosed car body).
24,A current Thai tuk-tuk in Bangkok,level_2,counting,high,Is exactly one front wheel visible or implied at the front of the tuk-tuk?,yes,yes|no|unknown,Exactly one front wheel is visible or implied at the front of the tuk-tuk.
24,A current Thai tuk-tuk in Bangkok,level_2,counting,high,Are exactly two rear wheels visible or implied at the rear of the tuk-tuk?,yes,yes|no|unknown,Exactly two rear wheels are visible or implied at the rear of the tuk-tuk.
24,A current Thai tuk-tuk in Bangkok,level_2,relation,high,Is the front wheel positioned ahead of the passenger/driver cabin?,yes,yes|no|unknown,"The front wheel is positioned ahead of the passenger/driver cabin, consistent with a tuk-tuk layout."
24,A current Thai tuk-tuk in Bangkok,level_2,shape,medium,"Does the vehicle body look compact and rickshaw-like, with a short wheelbase and a small cabin with open sides?",yes,yes|no|unknown,"The vehicle body is compact and rickshaw-like rather than car-like (short wheelbase, small cabin with exposed/open sides)."
24,A current Thai tuk-tuk in Bangkok,level_2,scene,high,"Does the street scene include modern vehicles, modern buildings, or modern storefront signage?",yes,yes|no|unknown,"The overall street scene appears contemporary/modern (e.g., modern vehicles, modern buildings, or modern storefront signage are visible)."
24,A current Thai tuk-tuk in Bangkok,level_2,others,medium,"Is there a Thailand-specific visual cue such as Thai-script signage, a Thai-style vehicle license plate, or other clearly Thai street or traffic signage?",yes,yes|no|unknown,"At least one Thailand-specific visual cue is present (e.g., Thai-script signage, a Thai-style vehicle license plate, or other clearly Thai street/traffic signage)."
24,A current Thai tuk-tuk in Bangkok,level_2,others,medium,Is a yellow license plate with Thai text and numbers visible?,yes,yes|no|unknown,A yellow license plate with Thai text and numbers is visible.
24,A current Thai tuk-tuk in Bangkok,level_2,others,medium,Is a TAXI sign mounted on top of the tuk-tuk?,yes,yes|no|unknown,A TAXI sign is mounted on top of the tuk-tuk.
25,A current Singapore ERP gantry sign,level_1,existence,high,Is an ERP gantry sign depicted?,yes,yes|no|unknown,An ERP gantry sign is depicted.
25,A current Singapore ERP gantry sign,level_1,relation,medium,Is the sign attached to a gantry structure?,yes,yes|no|unknown,The sign is attached to a gantry structure rather than being a standalone roadside sign.
25,A current Singapore ERP gantry sign,level_1,shape,medium,Is a gantry structure with a horizontal crossbeam and upright supports visible?,yes,yes|no|unknown,A gantry structure (a horizontal crossbeam supported by upright supports) is visible.
25,A current Singapore ERP gantry sign,level_1,scene,medium,Is this an outdoor road or traffic setting?,yes,yes|no|unknown,The scene appears to be an outdoor road/traffic setting.
25,A current Singapore ERP gantry sign,level_1,others,high,"Does the sign include the text ""ERP""?",yes,yes|no|unknown,"The sign includes the text ""ERP"" (readable in the image)."
25,A current Singapore ERP gantry sign,level_2,existence,high,"Does a sign panel on the gantry display ""ERP""?",yes,yes|no|unknown,"A sign panel on the gantry displays ""ERP""."
25,A current Singapore ERP gantry sign,level_2,relation,high,"Is the ""ERP"" sign positioned on the gantry above the roadway?",yes,yes|no|unknown,"The ""ERP"" sign is positioned on the gantry above the roadway."
25,A current Singapore ERP gantry sign,level_2,color,low,Does the gantry have a white-and-blue color scheme?,yes,yes|no|unknown,The gantry has a white-and-blue color scheme.
25,A current Singapore ERP gantry sign,level_2,scene,medium,Is part of a roadway visible beneath the gantry?,yes,yes|no|unknown,"At least part of a roadway (e.g., road surface and/or lanes beneath the gantry) is visible."
25,A current Singapore ERP gantry sign,level_2,others,low,Do red triangle signs with the letter R flank the ERP display on both sides?,yes,yes|no|unknown,"Red triangle signs with the letter ""R"" flank the ERP display on both sides."
25,A current Singapore ERP gantry sign,level_2,others,low,"Does a digital display show orange ""In Operation"" text?",yes,yes|no|unknown,"A digital display shows orange ""In Operation"" text."
25,A current Singapore ERP gantry sign,level_3,others,low,Are 4.5m height restriction signs visible?,yes,yes|no|unknown,4.5m height restriction signs are visible.
26,The front side of a Turkish passport cover in 2026,level_1,existence,high,Is a passport cover shown?,yes,yes|no|unknown,A passport cover is shown.
26,The front side of a Turkish passport cover in 2026,level_1,counting,medium,Is only one passport cover shown?,yes,yes|no|unknown,Only the front cover of the passport is shown (not an open passport interior).
26,The front side of a Turkish passport cover in 2026,level_1,relation,high,Is the visible side the front side of the passport cover?,yes,yes|no|unknown,The visible side is the front side of the passport cover (the main cover face with the identifying markings).
26,The front side of a Turkish passport cover in 2026,level_1,shape,medium,"Does the main object have a rectangular, book-like passport shape with rounded corners?",yes,yes|no|unknown,"The object has a rectangular, book-like passport shape with rounded or slightly rounded corners."
26,The front side of a Turkish passport cover in 2026,level_1,others,high,"Does the front cover include Turkey-specific national markings, text, or emblem?",yes,yes|no|unknown,"The front cover visually identifies the passport as Turkish (i.e., it includes Turkey-specific national markings/text/emblem rather than another country’s)."
26,The front side of a Turkish passport cover in 2026,level_2,existence,high,Is a Turkish national emblem with a crescent and star present on the cover?,yes,yes|no|unknown,A Turkish national emblem featuring a crescent and star is present on the cover.
26,The front side of a Turkish passport cover in 2026,level_2,existence,high,"Does the word ""PASAPORT"" appear on the cover?",yes,yes|no|unknown,"The word ""PASAPORT"" appears on the cover."
26,The front side of a Turkish passport cover in 2026,level_2,existence,high,"Does the cover show the text ""REPUBLIC OF TÜRKİYE""?",yes,yes|no|unknown,The text 'REPUBLIC OF TÜRKİYE' appears on the cover.
