index,prompt,level,category,importance,question,gold_answer,answer_space,source_fact
28,"AmazonBasics Modern Adjustable Swivel Bar/Island Stools - PU with Chrome Air Lift - Set of 2, Black",level_2,others,medium,Does the seat upholstery look smooth and leather-like?,yes,yes|no|unknown,The seat upholstery appears smooth and leather-like (consistent with PU-style upholstery).
28,"AmazonBasics Modern Adjustable Swivel Bar/Island Stools - PU with Chrome Air Lift - Set of 2, Black",level_3,existence,medium,Is an adjustment lever or handle visible on each stool near the underside of the seat or at the top of the gas-lift column?,yes,yes|no|unknown,An adjustment lever/handle is visible on each stool near the underside of the seat or at the top of the gas-lift column.
28,"AmazonBasics Modern Adjustable Swivel Bar/Island Stools - PU with Chrome Air Lift - Set of 2, Black",level_3,others,low,Does the seat have tufted upholstery?,yes,yes|no|unknown,The seat has tufted upholstery.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_1,existence,high,Is a ring depicted?,yes,yes|no|unknown,A ring is depicted.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_1,shape,high,Does the ring include a heart-shaped design element?,yes,yes|no|unknown,The ring includes a heart-shaped design element.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_1,color,high,Does the ring appear white or silvery?,yes,yes|no|unknown,The ring’s metal appears white/silvery rather than yellow.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_2,existence,high,Is at least one diamond or gemstone present on the ring?,yes,yes|no|unknown,At least one diamond/gemstone is present on the ring.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_2,counting,low,Is there a visible diamond or gemstone on the ring?,yes,yes|no|unknown,There is at least one visible diamond/gemstone.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_2,relation,high,Are the diamonds set on the heart-shaped design element?,yes,yes|no|unknown,"The diamond/gemstones are set as part of the heart-shaped design element (e.g., on/in the heart)."
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_2,shape,medium,Is the heart motif clearly recognizable as a heart shape?,yes,yes|no|unknown,The heart motif is clearly recognizable as a heart shape.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_2,color,medium,Do the diamonds or gemstones appear clear or white?,yes,yes|no|unknown,The diamond/gemstones appear clear/white rather than strongly colored.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_3,relation,low,Are small diamonds set along the band?,yes,yes|no|unknown,The band is adorned with small diamonds.
30,"10k White Gold Diamond Heart Ring (0.03 cttw, I-J Color, I2-I3 Clarity), Size 6",level_3,shape,low,Does the center heart have a smaller heart cutout inside?,yes,yes|no|unknown,The center heart has a smaller heart cutout inside.
31,"AmazonBasics Zinc Alloy Guitar Capo for Acoustic and Electric Guitar, Copper, 3-Pack",level_1,existence,high,Are guitar capos depicted?,yes,yes|no|unknown,Guitar capos are depicted.
31,"AmazonBasics Zinc Alloy Guitar Capo for Acoustic and Electric Guitar, Copper, 3-Pack",level_1,shape,medium,Does each item have a clamp-like capo form for attaching across a guitar neck or fretboard?,yes,yes|no|unknown,Each item has a clamp-like capo form intended to attach across a guitar neck/fretboard.
31,"AmazonBasics Zinc Alloy Guitar Capo for Acoustic and Electric Guitar, Copper, 3-Pack",level_1,color,high,Are the capos copper-colored?,yes,yes|no|unknown,The capos are copper-colored.
31,"AmazonBasics Zinc Alloy Guitar Capo for Acoustic and Electric Guitar, Copper, 3-Pack",level_2,color,medium,Is the main visible body of each capo copper-colored?,yes,yes|no|unknown,The primary visible body of each capo is copper-colored (not just a small copper accent).
31,"AmazonBasics Zinc Alloy Guitar Capo for Acoustic and Electric Guitar, Copper, 3-Pack",level_3,color,low,Is the grip area black?,yes,yes|no|unknown,The grip area is black.
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_1,existence,high,Is a duvet cover set depicted?,yes,yes|no|unknown,A duvet cover set (bedding set) is depicted.
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_1,counting,high,Does the image show more than one bedding item?,yes,yes|no|unknown,"The image shows more than one bedding item (it is presented as a set, not a single standalone piece)."
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_1,relation,medium,Do the items look like one coordinated duvet cover set with matching design and material?,yes,yes|no|unknown,The items appear to belong together as one coordinated duvet cover set (matching design/material).
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_2,existence,high,Is a duvet cover visible?,yes,yes|no|unknown,A duvet cover is visible.
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_2,shape,low,Does the duvet cover appear as a large rectangular textile item?,yes,yes|no|unknown,The duvet cover appears as a large rectangular textile item.
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_2,shape,low,Do the pillowcase(s) appear as smaller rectangular textile item(s)?,yes,yes|no|unknown,The pillowcase(s) appear as smaller rectangular textile item(s).
32,"UMI Merryfeel Microfibre Duvet Cover Set, Light and Soft",level_2,color,low,Are the bedding and pillows light blue?,yes,yes|no|unknown,The bedding and pillows are light blue.
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_1,existence,high,Is the product packaging visible?,yes,yes|no|unknown,A packaged consumer product is shown (the product packaging/container is visible).
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_1,counting,medium,Is exactly one product package or container shown as the main subject?,yes,yes|no|unknown,Exactly one product package/container is shown as the primary subject.
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_1,shape,low,Is the package a bottle?,yes,yes|no|unknown,The package is a bottle.
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_2,existence,high,"Does the product packaging show the text ""Organic Peanut Sauce""?",yes,yes|no|unknown,"The text ""Organic Peanut Sauce"" appears on the product packaging."
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_2,color,low,Is the cap green?,yes,yes|no|unknown,The cap is green.
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_2,others,low,Does the label include a USDA ORGANIC logo?,yes,yes|no|unknown,The label includes a USDA ORGANIC logo.
33,"365 Everyday Value, Organic Peanut Sauce, 10 oz",level_3,existence,high,"Does the brand text include the numeral ""365""?",yes,yes|no|unknown,"The brand text includes the numeral ""365""."
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_1,existence,high,Are clothing hangers depicted?,yes,yes|no|unknown,Clothing hangers are depicted.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_1,shape,medium,Does each hanger have a clothes-hanger silhouette with a central hook and two shoulder arms?,yes,yes|no|unknown,Each hanger has a typical clothes-hanger silhouette suitable for hanging tops (a central hook with two shoulder arms).
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_1,color,high,Are the hangers ivory in appearance?,yes,yes|no|unknown,The hangers are ivory (off-white/cream) in appearance.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,existence,high,Does each hanger have a metal hook at the top?,yes,yes|no|unknown,Each hanger has a metal hook at the top.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,existence,high,Do the hangers have padded shoulder sections?,yes,yes|no|unknown,Each hanger has padded shoulder sections.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,relation,medium,Does the padding cover the shoulder arms of the hangers?,yes,yes|no|unknown,The padding covers the shoulder arms of the hangers.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,shape,medium,Do the hanger arms look thick and rounded because they are padded?,yes,yes|no|unknown,The hanger arms appear thick/rounded due to padding rather than thin rigid plastic/wood.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,color,high,Do the satin covering and padding appear in an ivory tone?,yes,yes|no|unknown,The satin covering and padding appear in an ivory tone.
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_2,others,high,Does the hanger covering look like satin fabric?,yes,yes|no|unknown,"The hanger covering has a satin-like (smooth, slightly shiny) fabric appearance."
36,"AmazonBasics Satin Padded Blouse Hangers, Ivory, 30-Pack",level_3,others,low,Is there a small bow attached to the center of the hanger?,yes,yes|no|unknown,A small bow is attached to the center of the hanger.
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_1,existence,high,Is a wallet-style photo album shown?,yes,yes|no|unknown,A photo album (wallet-style album) is shown.
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_1,counting,medium,Is exactly one wallet photo album shown?,yes,yes|no|unknown,Exactly one wallet photo album is shown.
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_1,shape,medium,"Is the album book-like and rectangular, with a visible front cover and spine?",yes,yes|no|unknown,"The album is book-like/rectangular, with a front cover and spine/edge consistent with a small photo album."
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_1,color,high,Is the album cover ice blue or light blue?,yes,yes|no|unknown,The album’s cover is an ice-blue/light-blue color.
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_3,others,low,Does the album have a strap closure?,yes,yes|no|unknown,The album has a strap closure.
38,AmazonBasics Wallet Album for 120 Instax Mini Photos - Ice Blue,level_3,others,low,Does the album have stitched edges?,yes,yes|no|unknown,The album has stitched edges.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_1,existence,high,Is a paper shredder machine depicted?,yes,yes|no|unknown,A paper shredder machine is depicted.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_1,counting,medium,Is there exactly one shredder machine as the main subject?,yes,yes|no|unknown,Exactly one shredder machine is depicted as the main subject.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_1,shape,medium,Does the shredder have a top shredding-head section and a lower waste-bin/body section?,yes,yes|no|unknown,The shredder has a top shredding-head section and a lower waste-bin/body section.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_1,color,low,Does the shredder have a black main body and a silver top cover?,yes,yes|no|unknown,The shredder has a black main body and a silver top cover.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_1,posture,medium,Is the shredder upright?,yes,yes|no|unknown,The shredder is upright (standing as it would during normal use).
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_2,existence,high,Is a paper-feed slot visible on the shredder?,yes,yes|no|unknown,A paper-feed slot/opening is visible on the shredder.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_2,relation,medium,Is the paper-feed slot/opening located on the top section of the shredder?,yes,yes|no|unknown,The paper-feed slot/opening is located on the top section of the shredder.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_2,shape,medium,Is the paper-feed slot a long narrow opening sized for sheets of paper?,yes,yes|no|unknown,The paper-feed slot/opening is a long narrow opening sized for sheets of paper.
42,"AmazonBasics 10-12 Sheet Cross Cut Paper, Credit Card, and CD Shredder",level_3,existence,medium,Is a separate feed slot for a credit card or CD visible on the shredder?,yes,yes|no|unknown,"A separate feed slot/opening sized for a credit card and/or CD is visible, or a CD/credit-card feed area is visibly indicated on the machine."
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_1,existence,high,Is there a Mama Bear kids' black elderberry gummy supplement package/container?,yes,yes|no|unknown,The image shows a package/container of a product labeled as a Mama Bear brand kids’ black elderberry gummy supplement.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,"Does the packaging show the text ""Mama Bear""?",yes,yes|no|unknown,The text 'Mama Bear' appears on the packaging.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,Is the product labeled as Vegetarian?,yes,yes|no|unknown,The product is labeled as 'Vegetarian'.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,Is the product labeled for kids?,yes,yes|no|unknown,The product is labeled for 'Kids'.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,Is the product labeled as Black Elderberry Gummies?,yes,yes|no|unknown,The product is labeled as 'Black Elderberry Gummies'.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,"Does the packaging include a ""Gluten Free"" label?",yes,yes|no|unknown,The packaging includes a 'Gluten Free' claim/label.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,"Does the packaging show the text ""KIDS BLACK ELDERBERRY""?",yes,yes|no|unknown,The packaging shows the text 'KIDS BLACK ELDERBERRY'.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,existence,high,Is the bottle transparent with visible gummies inside?,yes,yes|no|unknown,The bottle is transparent with visible gummies inside.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,counting,high,"Does the packaging state ""60 Gummies""?",yes,yes|no|unknown,The packaging states '60 Gummies'.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,color,low,Does the bottle have a purple cap?,yes,yes|no|unknown,The bottle has a purple cap.
43,"Amazon Brand - Mama Bear, Vegetarian Kids Black Elderberry Gummies 300 mg with Vitamins C, D, E and Zinc - Immune System Support - 60 Gummies (1 to 2 Month Supply), Non-GMO, Gluten Free",level_2,others,high,Does the label have a cartoon bear logo?,yes,yes|no|unknown,The label has a cartoon bear logo.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_1,existence,high,Is a laundry basket or bag for holding clothes depicted?,yes,yes|no|unknown,A laundry basket/bag intended for holding clothes is depicted.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_1,shape,medium,Does the main object have an opening suitable for placing laundry inside?,yes,yes|no|unknown,The item is a container with an opening suitable for placing laundry inside.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_1,color,high,Is the laundry basket/bag blue as the primary visible color?,yes,yes|no|unknown,The laundry basket/bag is blue as the primary visible color.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_1,others,high,Is the item foldable or collapsible?,yes,yes|no|unknown,"The item appears to be foldable/collapsible (i.e., not a rigid hard-shell basket)."
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_2,existence,medium,"Is the laundry basket made of a flexible, fabric-like material?",yes,yes|no|unknown,"The container appears to be made of a flexible material (e.g., fabric-like), consistent with a foldable laundry bag/basket."
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_2,color,high,Is the main object blue?,yes,yes|no|unknown,No other color dominates the item more than blue.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_2,others,medium,Does the bag have a drawstring top?,yes,yes|no|unknown,The bag has a drawstring top.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_3,others,medium,"Does the front of the bag have white printed text reading ""wash me""?",yes,yes|no|unknown,The front of the bag has white printed text reading 'wash me'.
46,"Eono Amazon Brand Large Foldable Laundry Baskets, Foldable Laundry Bags, Clothes Bag, blue, x-large",level_3,others,medium,Is a white smiley face printed on the bag?,yes,yes|no|unknown,A white smiley face is printed on the bag.
49,"Rivet Corwin Modern Reactive-Glaze Stoneware 18-Piece Dinnerware Set, Service for 6, Atacama Blue",level_1,existence,high,Is a coordinated dinnerware set depicted?,yes,yes|no|unknown,A coordinated dinnerware set is depicted.
49,"Rivet Corwin Modern Reactive-Glaze Stoneware 18-Piece Dinnerware Set, Service for 6, Atacama Blue",level_1,relation,high,Do all the pieces appear to belong to the same matching collection with the same general design and glaze?,yes,yes|no|unknown,All pieces appear to belong to the same matching collection (same general design and glaze).
49,"Rivet Corwin Modern Reactive-Glaze Stoneware 18-Piece Dinnerware Set, Service for 6, Atacama Blue",level_1,color,high,Is the dinnerware predominantly blue in color?,yes,yes|no|unknown,The dinnerware is predominantly blue in color (Atacama Blue).
49,"Rivet Corwin Modern Reactive-Glaze Stoneware 18-Piece Dinnerware Set, Service for 6, Atacama Blue",level_1,others,medium,Do the visible pieces look like ceramic dinnerware with a glossy glazed finish?,yes,yes|no|unknown,The visible pieces appear to be ceramic dinnerware with a glossy glazed finish.
49,"Rivet Corwin Modern Reactive-Glaze Stoneware 18-Piece Dinnerware Set, Service for 6, Atacama Blue",level_2,existence,medium,Are there at least three distinct dinnerware item types among the 18 pieces?,yes,yes|no|unknown,"At least three distinct dinnerware item types are present among the 18 pieces (e.g., different plate/bowl forms)."
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,existence,high,Is a jewelry set with earrings and a necklace shown?,yes,yes|no|unknown,A jewelry set is shown that includes earrings and a necklace.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,counting,high,Are two earrings shown as a matching pair?,yes,yes|no|unknown,Two earrings are shown as a matching pair.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,counting,high,Is one necklace shown?,yes,yes|no|unknown,One necklace is shown.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,relation,medium,Do the earrings and necklace look like a coordinated set with a similar metal finish and overall style?,yes,yes|no|unknown,The earrings and necklace are presented as a coordinated set (visually similar metal finish and overall style).
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,shape,high,Do the earrings have an open heart shape?,yes,yes|no|unknown,Each earring has an open heart shape (a heart outline with an empty center).
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_1,color,high,Does the jewelry metal appear silver-colored?,yes,yes|no|unknown,The jewelry metal appears silver-colored.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,existence,high,Does each earring include a visible gemstone?,yes,yes|no|unknown,Each earring includes a visible gemstone.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,existence,high,Does the pendant contain a visible gemstone?,yes,yes|no|unknown,The pendant contains a visible gemstone.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,counting,high,"Are there two open-heart stud earrings, one on the left and one on the right?",yes,yes|no|unknown,There is one open-heart stud earring on the left and one on the right (a pair).
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,relation,high,Is the gemstone set into each open-heart earring?,yes,yes|no|unknown,The gemstone is set into each open-heart earring.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,relation,high,Does the necklace have a pendant attached to its chain?,yes,yes|no|unknown,The necklace includes a chain with a pendant attached.
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,shape,medium,Are the earrings stud-style?,yes,yes|no|unknown,"The earrings are stud-style (compact, not hoops and not long/dangling)."
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_2,color,medium,Are the gemstones visibly colored?,yes,yes|no|unknown,The gemstones are visibly colored (not purely metallic).
51,"Girls' Petite Sterling Silver Birthstone Open Heart Stud Earrings and 16"" Pendant Necklace Jewelry Set",level_3,counting,medium,Does each earring have exactly one gemstone?,yes,yes|no|unknown,Each earring has exactly one gemstone.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_1,existence,high,Is a packaged retail product for ground cloves shown?,yes,yes|no|unknown,A packaged retail product for ground cloves is shown.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_1,counting,medium,Is exactly one product package or container shown as the main subject?,yes,yes|no|unknown,Exactly one product package/container is shown as the main subject.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_1,relation,medium,Does the product packaging have visible label or printing on it?,yes,yes|no|unknown,The product packaging has a visible label/printing on it.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_1,shape,low,Is the product packaged in a glass jar with a black lid?,yes,yes|no|unknown,The product is packaged in a glass jar with a black lid.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_1,color,low,Is brown ground spice visible through the jar?,yes,yes|no|unknown,Brown ground spice is visible through the jar.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_2,existence,high,"Does the product packaging show the text ""365 Everyday Value""?",yes,yes|no|unknown,"The text ""365 Everyday Value"" appears on the product packaging."
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_2,relation,high,"Does the product packaging show the text ""Organic Ground Cloves"" as the product name or type?",yes,yes|no|unknown,"The text ""Organic Ground Cloves"" appears on the product packaging as the product name/type."
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_2,others,medium,"Does the product packaging include the word ""Ground""?",yes,yes|no|unknown,"The word ""Ground"" appears on the product packaging as a form/description."
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_3,existence,high,"Does the product packaging show the net weight ""1.87 oz""?",yes,yes|no|unknown,"The net weight ""1.87 oz"" appears on the product packaging."
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_3,existence,high,Does the label show a USDA Organic seal?,yes,yes|no|unknown,A USDA Organic seal appears on the label.
54,"365 Everyday Value, Organic Ground Cloves Ground, 1.87 oz",level_3,color,low,Does the label background use light green and beige colors?,yes,yes|no|unknown,The label background uses light green and beige colors/design.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_1,existence,high,Is a sandal-style footwear item depicted?,yes,yes|no|unknown,A sandal-style footwear item is depicted.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_1,shape,medium,Does the footwear have an open-toe sandal construction?,yes,yes|no|unknown,The footwear has an open-toe sandal construction (toes are not fully enclosed).
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_1,color,high,"Is the sandal shown in a light neutral natural color such as beige, tan, or off-white as the dominant visible color?",yes,yes|no|unknown,"The sandal is shown in a light neutral 'natural' color (e.g., beige/tan/off-white) as the dominant visible color."
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,existence,medium,Does the sandal have a sole or footbed and at least one upper strap securing the foot to it?,yes,yes|no|unknown,The sandal includes a sole/footbed and at least one upper component/strap securing the foot to the sole.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,existence,medium,Does the sandal have a strap across the top of the foot?,yes,yes|no|unknown,The sandal has a strap across the top of the foot.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,existence,medium,Does the sandal have an ankle strap with a metal buckle?,yes,yes|no|unknown,The sandal has an ankle strap with a metal buckle.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,existence,medium,Does the sandal have a toe post between the big toe and second toe?,yes,yes|no|unknown,The sandal has a toe post between the big toe and second toe.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,shape,medium,Does the sole or footbed have a foot-shaped outline?,yes,yes|no|unknown,The sole/footbed follows a foot-shaped outline.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,color,medium,Do the sole/footbed and upper components of the sandal appear in the same natural or light-neutral color family?,yes,yes|no|unknown,The sole/footbed and upper components appear within the same natural/light-neutral color family (not a highly saturated or dark colorway).
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,others,low,Is the item an Amazon Essentials Sox Sandal?,yes,yes|no|unknown,The item is an Amazon Essentials Sox Sandal.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_2,others,low,Is the size designation 8.5 M US?,yes,yes|no|unknown,The size designation is 8.5 M US.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_3,shape,low,Is the sole flat?,yes,yes|no|unknown,The sole is flat.
56,"Amazon Essentials Sox Sandal, Natural, ((8.5 M) US",level_3,others,medium,Does the sole edge have visible stitching?,yes,yes|no|unknown,The sole edge has visible stitching.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_1,existence,high,Are running shoes depicted?,yes,yes|no|unknown,Running shoes are depicted.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_1,counting,high,Is one shoe visible?,yes,yes|no|unknown,One shoe is visible.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_1,shape,high,Do the shoes have a sneaker or running-shoe shape?,yes,yes|no|unknown,"Each shoe has a sneaker/running-shoe form (closed toe, low-cut shoe shape with a distinct sole)."
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_2,existence,medium,Do both shoes have visible soles suitable for running?,yes,yes|no|unknown,Each shoe has a visible sole that appears suitable for athletic/running use.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_2,shape,low,Is the shoe slip-on style with no laces?,yes,yes|no|unknown,The shoe is slip-on style with no laces.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_2,shape,low,Is the sole flat?,yes,yes|no|unknown,The sole is flat.
58,Flavia Women's Grey Running Shoes-9 UK (41 EU) (10 US) (FKT/FB-02/GRY),level_2,color,medium,Does the upper have a multicolored zigzag pattern?,yes,yes|no|unknown,The upper has a multicolored zigzag pattern.
