index,prompt,level,category,importance,question,gold_answer,answer_space,source_fact
10,"365 EVERYDAY VALUE Toronto Steak Dry Rub, 5 OZ",level_2,relation,high,Does the label include the net weight text '5 OZ'?,yes,yes|no|unknown,The label includes the net weight text '5 OZ'.
10,"365 EVERYDAY VALUE Toronto Steak Dry Rub, 5 OZ",level_2,others,medium,Is the product presented as a dry rub or seasoning?,yes,yes|no|unknown,The product is presented as a dry rub/seasoning (not a liquid sauce).
10,"365 EVERYDAY VALUE Toronto Steak Dry Rub, 5 OZ",level_3,relation,medium,"Is the label text legible enough to read '365', 'EVERYDAY VALUE', 'Toronto Steak Dry Rub', and '5 OZ'?",yes,yes|no|unknown,"The label text is legible enough to read '365', 'EVERYDAY VALUE', 'Toronto Steak Dry Rub', and '5 OZ'."
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,existence,high,Is a bed frame shown?,yes,yes|no|unknown,A bed frame is shown.
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,existence,high,Is a headboard attached to the bed frame?,yes,yes|no|unknown,A headboard is attached to the bed frame.
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,counting,medium,Is one bed frame shown?,yes,yes|no|unknown,One bed frame is shown.
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,relation,high,Is the headboard connected to the bed frame at the head end?,yes,yes|no|unknown,The headboard is connected to the bed frame at one end (the head end).
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,size,low,Is the bed frame queen-size?,yes,yes|no|unknown,The bed is a queen-size bed frame.
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,size,low,"Is the bed width indicated as 63.5 inches (63.5""W)?",yes,yes|no|unknown,"The bed width is indicated as 63.5 inches (63.5""W), e.g., via a visible dimension label/graphic."
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_1,color,high,Is the bed frame black?,yes,yes|no|unknown,The bed frame is black.
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_2,existence,high,Is the bed frame structure made of metal?,yes,yes|no|unknown,"The bed frame structure appears to be made of metal (e.g., metal rails/tubing)."
11,"Amazon Brand – Stone & Beam Industry French Metal Queen Bed with Headboard, 63.5""W, Black",level_2,color,high,"Is the headboard black, matching the rest of the bed frame?",yes,yes|no|unknown,"The headboard is black, matching the rest of the bed frame."
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_1,existence,high,Is a packaged consumer product identified as olive oil depicted?,yes,yes|no|unknown,A packaged consumer product identified as olive oil is depicted.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_1,counting,medium,Is exactly one primary product package or container shown?,yes,yes|no|unknown,Exactly one primary product package/container is shown.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_1,relation,high,Does the product packaging show branding and product-name text on it?,yes,yes|no|unknown,The product packaging shows branding and product-name text on it.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_1,shape,medium,Is the product contained in a bottle-like or jar-like container suitable for liquid oil?,yes,yes|no|unknown,The product is contained in a bottle-like or jar-like container suitable for liquid oil.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_1,others,high,"Does the text on the packaging indicate the product is ""Extra Virgin Olive Oil""?",yes,yes|no|unknown,The text on the packaging indicates the product is 'Extra Virgin Olive Oil'.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,existence,high,"Does the packaging include the brand name ""WHOLE FOODS MARKET""?",yes,yes|no|unknown,The packaging includes the brand name 'WHOLE FOODS MARKET'.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,existence,high,"Does the packaging include the descriptor ""Mediterranean Herb Infused""?",yes,yes|no|unknown,The packaging includes the descriptor 'Mediterranean Herb Infused'.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,existence,high,"Does the packaging include the descriptor ""Greek""?",yes,yes|no|unknown,The packaging includes the descriptor 'Greek'.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,relation,high,"Does the product packaging show the text ""WHOLE FOODS MARKET"" together with ""Mediterranean Herb Infused Greek Extra Virgin Olive Oil"" and ""8.45 FZ""?",yes,yes|no|unknown,All specified brand/product/descriptor text appears associated together on the same product packaging.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,shape,low,Is the product in a tall clear glass bottle with a black cap?,yes,yes|no|unknown,The product is in a tall clear glass bottle with a black screw cap (or black cap).
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,size,high,Does the packaging display the size as 8.45 fluid ounces?,yes,yes|no|unknown,"The packaging displays the size as 8.45 fluid ounces (e.g., written as '8.45 FL OZ' or equivalent)."
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,others,medium,Is the key identifying text on the packaging legible enough to read?,yes,yes|no|unknown,The key identifying text on the packaging is legible enough to read.
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_2,others,medium,Are there herb particles or pieces present in the oil inside the bottle?,yes,yes|no|unknown,"As an herb-infused product, visible herb particles/pieces are present in the oil inside the bottle."
12,"WHOLE FOODS MARKET Mediterranean Herb Infused Greek Extra Virgin Olive Oil, 8.45 FZ",level_3,existence,high,Does the packaging text show the size as 8.45 FL OZ?,yes,yes|no|unknown,"The visible packaging text shows the size as 8.45 fluid ounces (e.g., '8.45 FL OZ' and/or '8.45 fl oz')."
13,"Women's Beau, (Blue), 5 UK",level_1,existence,high,Is a shoe shown?,yes,yes|no|unknown,At least one footwear item (a shoe) is shown.
13,"Women's Beau, (Blue), 5 UK",level_1,color,high,Is the shoe blue?,yes,yes|no|unknown,The shoe is blue.
13,"Women's Beau, (Blue), 5 UK",level_2,existence,medium,"Is a tag, label, or box associated with the shoe shown?",yes,yes|no|unknown,"A tag, label, or box associated with the shoe is visible."
13,"Women's Beau, (Blue), 5 UK",level_2,existence,medium,"Is a tag, label, or box with product identifier text associated with the shoe visible?",yes,yes|no|unknown,"A tag, label, or box (or other visible product identifier text) associated with the shoe is visible."
13,"Women's Beau, (Blue), 5 UK",level_2,relation,medium,"Does the tag, label, or box correspond to the shown shoe?",yes,yes|no|unknown,The visible tag/label/box corresponds to the shown shoe.
13,"Women's Beau, (Blue), 5 UK",level_2,relation,medium,"Does the tag, label, or box identifier text match the shoe shown?",yes,yes|no|unknown,The visible tag/label/box (or identifier text) corresponds to the shown shoe.
13,"Women's Beau, (Blue), 5 UK",level_2,others,high,"Does the visible tag, label, or box indicate the shoe is a women's product?",yes,yes|no|unknown,The visible tag/label/box indicates the shoe is a women's product.
13,"Women's Beau, (Blue), 5 UK",level_2,others,high,"Does the tag, label, or box show the model or name ""Beau""?",yes,yes|no|unknown,The visible tag/label/box indicates the model/name 'Beau'.
13,"Women's Beau, (Blue), 5 UK",level_2,others,high,"Does the tag, label, or box indicate the size is UK 5?",yes,yes|no|unknown,The visible tag/label/box indicates the size is UK 5.
13,"Women's Beau, (Blue), 5 UK",level_3,others,high,"Does the readable text include ""Beau""?",yes,yes|no|unknown,The readable text includes 'Beau'.
13,"Women's Beau, (Blue), 5 UK",level_3,others,high,Does the readable text include 'UK 5' or '5 UK'?,yes,yes|no|unknown,The readable text includes 'UK 5' (or equivalently '5 UK').
13,"Women's Beau, (Blue), 5 UK",level_3,others,high,"Does the readable text include ""Women"" or ""Women's""?",yes,yes|no|unknown,The readable text includes 'Women' or 'Women's'.
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_1,existence,high,Is a fitted bed sheet depicted?,yes,yes|no|unknown,A fitted bed sheet is depicted.
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_1,relation,medium,Does the sheet have fitted corners or an elasticized edge?,yes,yes|no|unknown,"The sheet is shown in a way that makes it identifiable as fitted (e.g., fitted corners and/or elasticized edge)."
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_1,shape,medium,Does the sheet have shaped corners consistent with a fitted sheet?,yes,yes|no|unknown,The sheet has shaped corners consistent with a fitted sheet (not a simple flat rectangular sheet).
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_1,color,high,Is the sheet Scottish grey in color?,yes,yes|no|unknown,The sheet is Scottish grey (a grey-colored sheet).
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_2,existence,high,Does the fitted sheet have elasticized edging?,yes,yes|no|unknown,Elasticized edging is visible on the fitted sheet.
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_2,relation,high,Does elastic or gathering run along the sheet edge indicating it is meant to grip a mattress?,yes,yes|no|unknown,"Elastic/gathering runs along the sheet edge, indicating it is meant to grip a mattress."
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_2,shape,medium,Do the corners of the fitted sheet appear pocketed and deep with extra fabric height at the corners?,yes,yes|no|unknown,The corners appear pocketed/deep (extra fabric height at corners rather than shallow corners).
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_2,scene,medium,Is the sheet fitted over the mattress with the elastic edge tucked under the sides?,yes,yes|no|unknown,"If a bed/mattress is shown, the sheet is fitted over the mattress with the elastic edge tucked under the sides."
14,"UMI. Double Fitted Sheet - 100% Cotton 300 Thread Count Double fitted sheets, Scottish Grey Colour, Elasticized Deep Pocket Fits Low Profile Foam and Tall Mattresses",level_3,existence,medium,"Does the branding, packaging, or label text include the brand name ""UMI""?",yes,yes|no|unknown,"If any branding/packaging/label text is shown, it includes the brand name ""UMI""."
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_1,existence,high,Is a ring depicted?,yes,yes|no|unknown,A ring is depicted.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_1,counting,high,Is exactly one ring depicted?,yes,yes|no|unknown,Exactly one ring is depicted.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_1,color,medium,Does the ring’s metal appear silver/white-metal colored?,yes,yes|no|unknown,The ring’s metal appears silver/white-metal colored.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,existence,high,Are three gemstones set on the ring?,yes,yes|no|unknown,Three gemstones are set on the ring.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,counting,high,Are there exactly three gemstones visible on the ring?,yes,yes|no|unknown,Exactly three gemstones are visible on the ring.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,relation,high,Are the three gemstones arranged as a three-stone ring with a center stone and two side stones?,yes,yes|no|unknown,The three gemstones are arranged as a three-stone ring (a center stone with two side stones).
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,shape,high,Are the gemstones princess-cut with a square shape when viewed from above?,yes,yes|no|unknown,Each gemstone is princess-cut (square-shaped when viewed from above).
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,size,medium,Does the center gemstone appear larger than each of the two side gemstones?,yes,yes|no|unknown,The center gemstone appears larger than each of the two side gemstones.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,color,high,Do the gemstones appear clear and colorless?,yes,yes|no|unknown,The gemstones appear clear/colorless.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_2,others,low,Are the gemstones mounted in prong settings?,yes,yes|no|unknown,The gemstones are mounted in prong settings.
15,"[Amazon Collection] Amazon Collection Platinum Plated Sterling Silver Clear Princess Cut Cubic Zirconia 3 Stone Ring, Size 7",level_3,relation,medium,Is one side gemstone positioned to the left of the center gemstone and the other side gemstone positioned to the right of the center gemstone?,yes,yes|no|unknown,The two side gemstones are positioned one on each side of the center gemstone (left and right).
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_1,existence,high,Is an ab wheel roller shown?,yes,yes|no|unknown,An ab wheel roller (abdominal exercise roller device) is shown.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_1,existence,high,Is a knee pad mat shown?,yes,yes|no|unknown,A knee pad mat is shown.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_1,shape,medium,Does the ab wheel roller have a cylindrical wheel assembly with two handles extending left and right?,yes,yes|no|unknown,The ab wheel roller has a cylindrical wheel assembly with two handles extending left and right.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,existence,high,Does the ab wheel roller have hand grips or handles on both sides of the wheel assembly?,yes,yes|no|unknown,The ab wheel roller includes hand grips/handles on both sides of the wheel assembly.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,existence,high,Does the knee pad mat appear cushioned and thick with visible padding thickness?,yes,yes|no|unknown,The knee pad mat appears cushioned/thick (has visible padding thickness rather than being a thin sheet).
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,relation,high,Is the wheel assembly centered between the two handles?,yes,yes|no|unknown,The wheel assembly is centered between the two handles.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,shape,medium,Is the knee pad mat a flat pad-shaped mat suitable for kneeling?,yes,yes|no|unknown,The knee pad mat is a flat pad-shaped mat suitable for kneeling.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,shape,medium,Does the ab wheel roller have a dual-wheel design with two wheels on an axle?,yes,yes|no|unknown,The ab wheel roller uses a dual-wheel design (two wheels on an axle).
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,others,high,Does the ab wheel roller have two wheel settings?,yes,yes|no|unknown,"The ab wheel roller is depicted as having two wheel settings (e.g., shown in two distinct wheel configurations, or shown with parts/positions that clearly indicate two selectable wheel arrangements)."
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_2,others,high,Does the image indicate the ab wheel roller supports two wheel settings or training modes?,yes,yes|no|unknown,"The image indicates the ab wheel roller supports two wheel settings/training modes (e.g., an adjustable wheel spacing such as wide vs narrow)."
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_3,existence,medium,"Does the product or its packaging display the branding text ""EONO"" or ""EONO by Amazon""?",yes,yes|no|unknown,Branding text indicating the product is 'EONO' (or 'EONO by Amazon') is visible on the product or its packaging within the image.
16,EONO by Amazon - Ab Wheel Roller [2 Wheel Settings] Abdominal Trainer with Thick Knee Pad Mat Ideal for Body Fitness Strength Training Home Gym,level_3,existence,medium,Does the product or its packaging show the branding text 'EONO'?,yes,yes|no|unknown,Branding text indicating the product is 'EONO' (or 'EONO by Amazon' / 'eono.') is visible on the product or its packaging within the image.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_1,existence,high,Is a packaged consumer product labeled as apple cider vinegar shown?,yes,yes|no|unknown,A packaged consumer product labeled as apple cider vinegar is shown.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_1,shape,medium,Is the product contained in a bottle-shaped container with a narrow neck?,yes,yes|no|unknown,"The product is contained in a bottle-shaped container (narrow neck, liquid bottle form)."
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_1,others,high,Does the package/container have a readable label indicating the product identity?,yes,yes|no|unknown,The package/container has a readable label indicating the product identity.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,existence,high,"Does the label show the brand name ""365 Everyday Value""?",yes,yes|no|unknown,The label shows the brand name '365 Everyday Value'.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,existence,high,"Does the label show the product description ""Organic Unfiltered Apple Cider Vinegar""?",yes,yes|no|unknown,The label shows the product description 'Organic Unfiltered Apple Cider Vinegar'.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,existence,high,"Does the label show the size/volume ""32 fl oz""?",yes,yes|no|unknown,The label shows the size/volume '32 fl oz'.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,relation,medium,"Does the same package display the '365 Everyday Value' branding, the 'Organic Unfiltered Apple Cider Vinegar' product name, and the '32 fl oz' size?",yes,yes|no|unknown,The '365 Everyday Value' branding appears on the same package as the 'Organic Unfiltered Apple Cider Vinegar' product name and the '32 fl oz' size.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,shape,low,Does the bottle have a screw cap closure?,yes,yes|no|unknown,The bottle has a screw cap closure.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,color,low,Is the bottle transparent and does it show amber or orange liquid inside?,yes,yes|no|unknown,The bottle is transparent/clear and shows amber/orange liquid inside.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,color,low,Is the cap black?,yes,yes|no|unknown,The cap is black.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,color,low,"Does the front label include a green square ""365"" logo near the top?",yes,yes|no|unknown,The front label includes a green square '365' logo near the top.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,others,high,"Are the words ""Organic"" and ""Unfiltered"" both present in the product labeling?",yes,yes|no|unknown,The words 'Organic' and 'Unfiltered' are both visibly present in the product labeling.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,others,high,Does the front label include illustrations of apples or apple slices?,yes,yes|no|unknown,The front label includes illustrations of apples/apple slices.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_2,others,high,Is there a USDA Organic seal on the label?,yes,yes|no|unknown,A USDA Organic seal is visible on the label.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_3,existence,high,Does the label text include '365 Everyday Value' exactly?,yes,yes|no|unknown,The label text includes '365 Everyday Value' exactly.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_3,existence,high,"Does the label text include ""Organic Unfiltered Apple Cider Vinegar"" exactly?",yes,yes|no|unknown,The label text includes 'Organic Unfiltered Apple Cider Vinegar' exactly.
17,"365 Everyday Value, Organic Unfiltered Apple Cider Vinegar, 32 fl oz",level_3,existence,high,"Does the label text include ""32 fl oz"" exactly?",yes,yes|no|unknown,The label text includes '32 fl oz' exactly.
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,existence,high,Are patio dining chair covers depicted?,yes,yes|no|unknown,Patio dining chair cover product(s) are depicted.
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,counting,high,Are two chair covers depicted?,yes,yes|no|unknown,Two chair covers are depicted (a 2-pack).
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,shape,high,Does each cover have a dining chair cover shape with a backrest section and a seat section?,yes,yes|no|unknown,"Each cover has a form consistent with covering a dining chair, including a backrest section and a seat section (not just a flat sheet)."
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,size,medium,Is each cover sized to fit a single dining chair?,yes,yes|no|unknown,Each cover appears sized to fit a single dining chair (not a sofa/loveseat-sized cover).
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,color,high,Are the chair covers grey in overall appearance?,yes,yes|no|unknown,The chair covers are grey in overall appearance.
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_1,others,medium,"Does the product and/or its packaging show branding that reads ""AmazonBasics""?",yes,yes|no|unknown,"Branding reading ""AmazonBasics"" is visible on the product and/or its packaging."
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,existence,medium,Is each cover made of a continuous fabric-like material enclosing a chair shape?,yes,yes|no|unknown,"Each cover appears to be made of a continuous fabric-like material (typical cover construction), enclosing the chair shape."
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,relation,medium,"Is each cover shown fitted over a dining chair, with one cover per chair?",yes,yes|no|unknown,"If chairs are visible, each cover is shown fitted over a dining chair (one cover per chair)."
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,shape,medium,Does each chair cover have a closed top section that covers the backrest area?,yes,yes|no|unknown,Each cover has a closed top/upper portion over the backrest area (a slipcover-like silhouette rather than an open-top bag).
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,shape,medium,Is there a vent or flap-like detail near the upper back area of the cover?,yes,yes|no|unknown,A vent/flap-like detail is present near the upper back area of the cover (if that portion is visible).
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,color,medium,Are both chair covers grey in the same color family?,yes,yes|no|unknown,The grey color appears consistent across both covers (both are the same color family).
18,"AmazonBasics Patio Dining Chair Cover (2 Pack), Grey",level_2,color,medium,Is the cover fabric solid grey without prominent patterns or prints?,yes,yes|no|unknown,The cover fabric appears solid grey without prominent patterns/prints.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,existence,high,Is a pair of in-ear headphones (earbuds) depicted?,yes,yes|no|unknown,A pair of in-ear headphones (earbuds) is depicted.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,counting,medium,Are two earbuds depicted as a left/right pair?,yes,yes|no|unknown,Two earbuds are depicted as a left/right pair.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,relation,medium,Do the earbuds belong to the same headphone set?,yes,yes|no|unknown,The earbuds are part of the same headphone set.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,shape,medium,Do the earbuds have an in-ear shape intended to fit into an ear canal?,yes,yes|no|unknown,Each earbud has an in-ear shape intended to fit into an ear canal (not an over-ear/on-ear headset).
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,color,high,Are the headphones predominantly green as the primary visible color?,yes,yes|no|unknown,The headphones appear predominantly green as the primary visible color.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_1,others,high,"Does the product and/or its packaging show the branding text ""AmazonBasics""?",yes,yes|no|unknown,The product is identifiable as AmazonBasics via visible branding text ('AmazonBasics') on the product and/or its packaging.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,existence,high,Is there an inline microphone module on the headphone cable?,yes,yes|no|unknown,An inline microphone module is present (a small housing on the headphone cable).
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,existence,high,Is a cable connecting the earbuds visible?,yes,yes|no|unknown,A cable connecting the earbuds is visible.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,counting,medium,Is there exactly one inline microphone module visible?,yes,yes|no|unknown,There is exactly one inline microphone module visible.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,relation,high,Is the inline microphone module attached to the headphone cable?,yes,yes|no|unknown,The inline microphone module is attached to the headphone cable (not a separate device).
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,shape,medium,Does each earbud have a nozzle or tip area consistent with an in-ear earbud design?,yes,yes|no|unknown,Each earbud has a nozzle/tip area consistent with an in-ear earbud design.
19,"AmazonBasics In-ear Headphones with Mic, Green",level_2,color,high,"Are the inline microphone module, cable, or earbuds green?",yes,yes|no|unknown,The inline microphone module and/or cable and/or earbuds appear green (not a different dominant color such as black/white/red).
19,"AmazonBasics In-ear Headphones with Mic, Green",level_3,existence,medium,Is there a 3.5mm-style audio plug at the end of the cable?,yes,yes|no|unknown,A 3.5mm-style audio plug is visible at the end of the cable.
20,"AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Navy Simple Plaid (Renewed)",level_1,counting,high,Does the product presentation indicate a 7-piece set?,yes,yes|no|unknown,"The set is presented as a 7-piece set (either seven distinct pieces are visible, or visible product text indicates ""7-Piece"")."
20,"AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Navy Simple Plaid (Renewed)",level_1,size,medium,Is the bedding shown at a scale consistent with a bed?,yes,yes|no|unknown,"The bedding is shown at a scale consistent with a bed (e.g., displayed on a bed or shown as a packaged bed set rather than miniature items)."
20,"AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Navy Simple Plaid (Renewed)",level_1,size,medium,"Does any size labeling or text indicate ""Full/Queen""?",yes,yes|no|unknown,"If any size labeling/text is visible, it indicates ""Full/Queen."""
20,"AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Navy Simple Plaid (Renewed)",level_1,color,high,Is the set’s main color navy blue?,yes,yes|no|unknown,The set’s main color is navy blue.
20,"AmazonBasics 7-Piece Bed-in-A-Bag - Full/Queen, Navy Simple Plaid (Renewed)",level_1,others,high,Does the bedding set have a simple plaid pattern?,yes,yes|no|unknown,The set’s pattern appears as a simple plaid.
